Name,No,Date,Pitch_Type,Is_Strike,Strike_Zone_Side,Strike_Zone_Height,球速,回転数,True_Spin_release,回転効率,Spin_Direction,Spin_Confidence,VB_trajectory,HB_trajectory,VB_spin,HB_spin,Horizontal_Angle,Release_Angle,Release_Height,Release_Side,Release_Extension_ft,Gyro_Degree_deg,,,,,,,,,,,,,,,,,,,,,,
小林,58,2025/1/9,Fastball,N,61.93,80.88,136.27,2115.26,1961,92.71,1:24,0.7,34.1,61.4,36.9,33.2,-2.53,1.63,1.13,0.71,2.064146,22.02,,,,,,,,,,,,,,,,,,,,,,
小林,59,2025/1/9,Fastball,Y,9.34,85.31,132.97,2090.15,1979,94.68,1:26,0.9,45.1,44.1,37.3,34.6,-3.75,1.29,1.14,0.69,2.1003284,18.77,,,,,,,,,,,,,,,,,,,,,,
小林,60,2025/1/9,ChangeUp,N,-33.28,38.46,125.63,2125.45,1853.1,87.19,1:30,0.7,-2.1,57.3,33.5,33.4,-5.8,1.1,1.13,0.68,0,29.33,,,,,,,,,,,,,,,,,,,,,,
小林,61,2025/1/9,ChangeUp,N,-25.31,120.62,124.82,2142.63,2026.7,94.59,1:24,0.9,35.6,38.1,38.5,34.2,-4.69,2.54,1.15,0.63,0,18.94,,,,,,,,,,,,,,,,,,,,,,
小林,62,2025/1/9,ChangeUp,Y,-12.99,97.17,124.95,2073.09,1941.6,93.66,1:24,1,38.4,33.3,37.2,33.6,-4.21,1.95,1.11,0.68,0,20.52,,,,,,,,,,,,,,,,,,,,,,
小林,63,2025/1/9,Fastball,Y,1.12,100.17,131.98,2057.67,1935.5,94.06,1:24,0.8,24,46,38,33.5,-4,2.04,1.17,0.66,2.062275,19.85,,,,,,,,,,,,,,,,,,,,,,
小林,64,2025/1/9,ChangeUp,N,-49.98,53.85,119.71,2097,2030.5,96.83,1:42,0.7,-14.5,67.5,33.7,41.8,-6.8,1.73,1.13,0.66,0,14.47,,,,,,,,,,,,,,,,,,,,,,
小林,65,2025/1/9,Fastball,N,-42.56,99.33,131.34,2135.03,2040,95.55,1:22,0.7,28.4,64.8,39.2,33.5,-6.09,1.65,1.2,0.6,0,17.16,,,,,,,,,,,,,,,,,,,,,,
小林,66,2025/1/9,Fastball,Y,22.06,93.44,133.89,2090.04,1974,94.45,1:24,0.7,36,66.7,38.1,34.6,-3.9,1.45,1.24,0.65,1.9184856,19.18,,,,,,,,,,,,,,,,,,,,,,
小林,67,2025/1/9,Fastball,N,30.95,129.54,130.83,2173.01,2089.5,96.16,1:24,0.8,23.3,53.9,39.7,35.2,-3.25,3.51,1.16,0.67,2.071249,15.94,,,,,,,,,,,,,,,,,,,,,,
小林,68,2025/1/9,Fastball,Y,5.21,104.13,140.07,2116.37,2010.4,94.99,1:24,0.8,45.9,55.2,37.6,34,-3.93,1.88,1.24,0.6,2.0003433,18.21,,,,,,,,,,,,,,,,,,,,,,
小林,69,2025/1/9,ChangeUp,Y,-5.95,88.04,109.32,1883.46,1845.3,97.97,1:50,0.7,-10.2,75.9,31.5,43.7,-5.31,4.57,1.15,0.64,0,11.56,,,,,,,,,,,,,,,,,,,,,,
小林,70,2025/1/9,ChangeUp,N,20.58,147.47,110.57,1844.86,1763.8,95.6,1:22,0.7,11.6,59.5,41.2,35.7,-3.6,5.77,1.24,0.63,1.8075867,17.05,,,,,,,,,,,,,,,,,,,,,,
小林,71,2025/1/9,ChangeUp,Y,11.6,92.29,114.72,1970.52,1866.9,94.74,1:24,0.7,4.6,70.1,39.2,34.7,-4.47,3.48,1.23,0.65,2.1314564,18.66,,,,,,,,,,,,,,,,,,,,,,
小林,72,2025/1/9,ChangeUp,N,5,127.92,127.12,1988.07,1896.6,95.4,1:26,0.8,45.2,53,38.3,35.3,-3.94,3.3,1.2,0.62,1.970623,17.45,,,,,,,,,,,,,,,,,,,,,,
小林,73,2025/1/9,ChangeUp,N,-7.55,141.62,120.54,2002.24,1799.8,89.89,1:38,0.7,29.1,79.8,32.4,37.4,-5.33,3.95,1.25,0.61,2.0767555,25.98,,,,,,,,,,,,,,,,,,,,,,
小林,1,2025/1/7,ChangeUp,N,8.34,107.77,127.54,2290.22,2232.1,97.46,1:48,0.9,23.6,41.9,31.7,44.1,-3.96,2.07,1.15,0.63,0,12.93,,,,,,,,,,,,,,,,,,,,,,
小林,2,2025/1/7,Fastball,N,-53.4,67.49,131.02,2213.8,2093.4,94.56,1:36,0.8,29.5,72.7,34.9,38.4,-7.21,1.83,1.05,0.89,0,18.98,,,,,,,,,,,,,,,,,,,,,,
小林,3,2025/1/7,Fastball,N,-49.92,106.92,132.98,2212.9,2103.2,95.04,1:16,0.8,67.3,51.6,44.1,34.9,-6.3,1.64,1.07,0.79,1.593263626,18.12,,,,,,,,,,,,,,,,,,,,,,
小林,4,2025/1/7,ChangeUp,N,-47.11,78.21,127.83,2195.06,2107.7,96.02,1:48,0.8,22.2,67,33.6,45.8,-6.65,2.14,1.08,0.75,1.67307663,16.22,,,,,,,,,,,,,,,,,,,,,,
小林,5,2025/1/7,ChangeUp,Y,18.61,62.79,126.49,2169.37,2072.8,95.55,1:24,0.8,7.8,40.1,38.5,34.9,-3.7,1.22,1.11,0.69,0,17.16,,,,,,,,,,,,,,,,,,,,,,
小林,6,2025/1/7,ChangeUp,Y,7.68,89.39,127.93,2298.9,2204.5,95.89,1:24,0.8,47.4,65.2,40.1,35.7,-5.08,1.75,1.06,0.91,0,16.48,,,,,,,,,,,,,,,,,,,,,,
小林,7,2025/1/7,Fastball,N,87.26,91.92,128.87,2192.77,2123.4,96.84,1:40,0.8,31.7,59.6,35.2,42.6,-2.11,2.22,1.08,0.87,1.823387146,14.45,,,,,,,,,,,,,,,,,,,,,,
小林,8,2025/1/7,ChangeUp,Y,-22.5,59.7,127.26,2169.91,2078.3,95.78,1:46,0.8,16.9,66.3,34,44.7,-6.02,1.57,1.08,0.82,1.761232376,16.71,,,,,,,,,,,,,,,,,,,,,,
小林,9,2025/1/7,Fastball,N,-16.38,24.67,128.34,2249.11,2183.9,97.1,1:24,0.7,15,75.5,40.2,36.1,-6.06,0.91,1.03,0.89,0,13.83,,,,,,,,,,,,,,,,,,,,,,
小林,10,2025/1/7,Fastball,N,-5.39,107.62,128.45,2268,2172.8,95.8,1:24,0.8,33.5,41.8,39.1,35.5,-4.4,1.72,1.14,0.6,0,16.66,,,,,,,,,,,,,,,,,,,,,,
小林,11,2025/1/7,Fastball,Y,-11.67,71.18,129.45,2216.54,2137,96.41,1:24,0.8,30,68.8,39.7,35.1,-5.6,2.08,1.03,0.89,0,15.39,,,,,,,,,,,,,,,,,,,,,,
小林,12,2025/1/7,Fastball,Y,-22.83,79.22,130.65,2254.49,2154.1,95.55,1:22,0.8,49,56,43.3,37.8,-5.55,1.29,1.08,0.81,1.545129776,17.17,,,,,,,,,,,,,,,,,,,,,,
小林,13,2025/1/7,Fastball,Y,-22.76,68.43,128.66,2195.87,2130.1,97,1:44,0.8,27.8,74,32.5,42.1,-6.09,2.02,1.03,0.89,0,14.06,,,,,,,,,,,,,,,,,,,,,,
小林,14,2025/1/7,Fastball,N,-40.38,81.93,129.48,2227.79,1953.9,87.7,1:34,0.8,55.1,61.6,35.9,38.4,-6.33,1.28,1.07,0.8,1.524312973,28.71,,,,,,,,,,,,,,,,,,,,,,
小林,15,2025/1/7,Fastball,N,48.23,92.74,131.69,2206.78,2069.9,93.8,1:22,0.8,53.5,59.8,41.2,36.1,-3.22,1.57,1.08,0.81,1.606498718,20.29,,,,,,,,,,,,,,,,,,,,,,
小林,16,2025/1/7,Fastball,N,41.4,107.24,130.57,2249.96,2173.1,96.59,1:48,0.9,40.2,56.1,34.2,47.7,-3.51,2.49,1.07,0.87,1.392566681,15.02,,,,,,,,,,,,,,,,,,,,,,
小林,17,2025/1/7,Fastball,Y,17.28,74.93,129.75,2285.02,2172.4,95.07,1:24,0.9,28.5,48.5,41.6,38,-3.94,1.72,1.04,0.81,1.691129684,18.07,,,,,,,,,,,,,,,,,,,,,,
小林,18,2025/1/7,Fastball,Y,18.42,70.76,130.51,2259.84,2187,96.77,1:24,0.8,27.6,61.7,39.1,35.8,-4.43,1.88,1.03,0.87,0,14.59,,,,,,,,,,,,,,,,,,,,,,
小林,19,2025/1/7,Fastball,N,45.08,94.3,130.11,2201.38,2059.7,93.56,1:38,0.8,57.3,66.6,33.3,37.9,-3.58,1.92,1.05,0.88,0,20.67,,,,,,,,,,,,,,,,,,,,,,
小林,20,2025/1/7,Fastball,Y,14.58,91.14,130.65,2259.62,2203,97.49,1:40,0.8,24.9,67.1,34.3,41,-4.64,2.76,1.01,0.86,0,12.86,,,,,,,,,,,,,,,,,,,,,,
小林,21,2025/1/7,Fastball,Y,-7.39,52.84,135.77,2248.42,2175.9,96.78,1:24,0.8,50.7,57,38.9,35.2,-4.91,0.79,1.07,0.86,0,14.59,,,,,,,,,,,,,,,,,,,,,,
小林,22,2025/1/7,Fastball,N,29.54,69.03,130.14,2254.93,2122.1,94.11,1:20,0.8,29.3,54.2,39.7,33,-3.81,1.06,1.09,0.79,0,19.76,,,,,,,,,,,,,,,,,,,,,,
小林,23,2025/1/7,Fastball,Y,22.84,102.7,129.61,2286.42,2102,91.94,1:40,0.9,26.1,43.8,32.1,38.8,-3.63,2.15,1.12,0.72,0,23.17,,,,,,,,,,,,,,,,,,,,,,
小林,24,2025/1/7,Fastball,Y,4.81,93.33,128.24,2285.78,2198.2,96.17,1:26,0.8,21.1,53.4,39.1,36.1,-4.55,2.16,1.11,0.74,0,15.91,,,,,,,,,,,,,,,,,,,,,,
小林,25,2025/1/7,Fastball,N,-25.82,86,129.88,2271.38,2181.4,96.04,1:22,0.8,25.2,59.9,41.7,36.1,-5.69,2.09,1.08,0.74,1.935901642,16.18,,,,,,,,,,,,,,,,,,,,,,
小林,26,2025/1/7,Fastball,N,15,109.33,134.21,2234.01,2160.2,96.69,1:46,0.8,41.8,71.9,31.6,41.4,-4.75,3.08,1.01,0.9,0,14.77,,,,,,,,,,,,,,,,,,,,,,
小林,27,2025/1/7,Fastball,N,48.42,105.69,131.4,2284.39,2176,95.25,1:16,0.8,30.9,55.1,41,32.1,-3.1,2.18,1.12,0.77,0,17.72,,,,,,,,,,,,,,,,,,,,,,
小林,28,2025/1/7,Fastball,N,57.22,93.08,130.24,2281.93,2177.9,95.44,1:22,0.8,32.2,58,41.7,36.4,-2.95,2.01,1.07,0.83,1.804775238,17.37,,,,,,,,,,,,,,,,,,,,,,
小林,29,2025/1/7,Fastball,Y,-23.21,53.22,134.49,2258.28,2147.1,95.08,1:24,0.8,24.9,59.6,41.6,37.9,-5.69,0.95,1.07,0.8,1.580221176,18.05,,,,,,,,,,,,,,,,,,,,,,
小林,30,2025/1/7,Fastball,N,48.75,82.62,129.55,2190.17,2108.2,96.26,1:20,0.9,34.6,43.3,39.9,33.9,-2.65,1.14,1.09,0.73,0,15.72,,,,,,,,,,,,,,,,,,,,,,
小林,31,2025/1/7,Fastball,N,31.19,99.06,132.59,2178.89,2016.1,92.53,1:36,0.9,46.1,48.5,33,36.4,-3.5,1.71,1.09,0.79,0,22.29,,,,,,,,,,,,,,,,,,,,,,
小林,32,2025/1/7,Fastball,N,55.96,75.09,128.5,2241.92,2102.5,93.78,1:20,0.8,37.5,50.6,38.9,33.3,-2.9,0.96,1.07,0.82,0,20.32,,,,,,,,,,,,,,,,,,,,,,
小林,33,2025/1/7,Fastball,N,-28.69,106.43,130.32,2206.06,2145.9,97.27,1:26,0.8,30.2,61.5,41.9,39.5,-5.83,2.68,1.06,0.76,1.634246826,13.42,,,,,,,,,,,,,,,,,,,,,,
小林,34,2025/1/7,Fastball,Y,2.49,76.2,130.13,2260.44,2192.8,97.01,1:26,0.8,32.7,57.4,39.2,36.5,-4.67,1.92,1.02,0.81,0,14.05,,,,,,,,,,,,,,,,,,,,,,
小林,35,2025/1/7,Fastball,Y,-20.13,89.68,129.44,2237.53,2153,96.22,1:42,0.8,56.7,67.8,36.7,45.1,-5.94,1.42,1.06,0.83,1.509328842,15.8,,,,,,,,,,,,,,,,,,,,,,
小林,36,2025/1/7,Fastball,Y,16.66,98.42,129.38,2256.48,2167,96.03,1:48,0.9,34.7,51.2,31.1,42.6,-3.91,2,1.08,0.72,0,16.19,,,,,,,,,,,,,,,,,,,,,,
小林,37,2025/1/7,Fastball,N,-9.93,128.52,132.57,2266.2,2143.3,94.57,1:34,0.8,53.7,56.4,37.6,40.3,-5.22,2.68,1.08,0.82,1.764369965,18.96,,,,,,,,,,,,,,,,,,,,,,
小林,38,2025/1/7,Fastball,N,45.5,75.75,129.07,2266.16,2175.5,96,1:24,0.8,41.9,57.3,42.9,38.4,-3.36,1.26,1.06,0.85,1.552101135,16.26,,,,,,,,,,,,,,,,,,,,,,
小林,39,2025/1/7,Fastball,Y,17.37,87.52,130.87,2250.9,2249.7,99.95,1:32,0.8,49.7,73.4,37.9,39.8,-4.9,1.96,1.04,0.92,0,1.86,,,,,,,,,,,,,,,,,,,,,,
小林,40,2025/1/7,Fastball,Y,20.05,87.22,134.25,2308.02,2226.5,96.47,1:46,0.9,52.4,50.1,33.6,45.4,-3.86,1.35,1.07,0.8,1.668640137,15.27,,,,,,,,,,,,,,,,,,,,,,
小林,41,2025/1/7,Fastball,N,52.31,76.22,130.72,2171.16,2096,96.54,1:44,0.9,18.8,44.2,31.7,40.7,-2.68,1.22,1.13,0.77,0,15.12,,,,,,,,,,,,,,,,,,,,,,
小林,42,2025/1/7,Fastball,N,-44.97,69.91,129.91,2255.66,2192.2,97.19,1:44,0.8,32.9,68.4,36.1,46.5,-6.66,1.23,1.07,0.78,1.58036232,13.63,,,,,,,,,,,,,,,,,,,,,,
小林,43,2025/1/7,Fastball,Y,17.77,61.5,129.17,2270.78,2174.5,95.76,1:48,0.9,18,51.3,31,42.8,-4.03,0.84,1.1,0.71,0,16.74,,,,,,,,,,,,,,,,,,,,,,
小林,44,2025/1/7,Fastball,Y,-1.97,101.26,129.58,2298.58,2218.4,96.51,1:26,0.8,23.3,59.1,42.1,38.6,-4.97,2.69,1.07,0.8,1.729249954,15.17,,,,,,,,,,,,,,,,,,,,,,
小林,45,2025/1/7,Fastball,Y,-6.03,83.55,134.85,2248.17,2111,93.9,1:38,0.8,44.9,61.1,36.6,42,-5.18,1.45,1.07,0.82,1.506929398,20.12,,,,,,,,,,,,,,,,,,,,,,
小林,46,2025/1/7,Fastball,Y,-16.85,68.72,132.2,2207.39,2129.7,96.48,1:42,0.8,28.3,62.6,34.5,42.9,-5.7,1.36,1.06,0.81,1.867177963,15.25,,,,,,,,,,,,,,,,,,,,,,
小林,47,2025/1/7,Fastball,Y,20.32,79.42,132,2256.06,2193.7,97.24,1:48,0.9,32.6,59,31.1,43,-4.18,2.22,1.02,0.9,0,13.5,,,,,,,,,,,,,,,,,,,,,,
小林,48,2025/1/7,Fastball,N,37.15,93.96,128.58,2267.42,2176.6,95.99,1:20,0.8,30.6,55.8,43,36.3,-3.55,2.14,1.09,0.82,1.797916412,16.27,,,,,,,,,,,,,,,,,,,,,,
小林,49,2025/1/7,Fastball,N,38.83,97.35,130.58,2284.35,2162.3,94.66,1:26,0.8,31.1,54,38.1,35.1,-3.49,1.9,1.1,0.77,0,18.81,,,,,,,,,,,,,,,,,,,,,,
小林,50,2025/1/7,Fastball,N,57.75,71.69,131.02,2265.74,2184.2,96.4,1:46,0.9,27.6,56.1,33.6,45.2,-2.98,1.67,1.04,0.86,1.722272873,15.42,,,,,,,,,,,,,,,,,,,,,,
小林,51,2025/1/7,Fastball,Y,-15.38,89.45,129.29,2282.87,2245.8,98.38,1:58,0.9,28.3,49.5,28,46.9,-4.8,1.7,1.07,0.59,0,10.33,,,,,,,,,,,,,,,,,,,,,,
小林,52,2025/1/7,Fastball,Y,4.12,74.25,130.7,2241.35,2165.5,96.62,1:48,0.8,41.3,59.5,31,42.4,-4.62,0.81,1.08,0.67,0,14.95,,,,,,,,,,,,,,,,,,,,,,
小林,53,2025/1/7,Fastball,N,71.5,93.94,131.14,2248.05,2140.6,95.22,1:50,0.9,30.3,48.1,29.4,42.4,-2.36,1.49,1.13,0.84,0,17.78,,,,,,,,,,,,,,,,,,,,,,
小林,54,2025/1/7,Fastball,Y,12.55,91.83,134.41,2236.92,2155.6,96.37,1:48,0.8,20.5,55.5,30.2,42.3,-4.25,1.94,1.13,0.71,0,15.5,,,,,,,,,,,,,,,,,,,,,,
小林,55,2025/1/7,Fastball,N,41.27,68.04,128.28,2250.71,2177.3,96.74,1:44,0.9,36.3,55.9,34.5,45.1,-3.46,1.13,1.08,0.84,1.713792801,14.67,,,,,,,,,,,,,,,,,,,,,,
小林,56,2025/1/7,Fastball,Y,6.88,50.18,129.81,2302.95,2188.6,95.04,1:20,0.8,28.8,46.8,40.2,34.1,-4.28,0.22,1.07,0.72,0,18.13,,,,,,,,,,,,,,,,,,,,,,
小林,57,2025/1/7,ChangeUp,N,51.37,95.56,127.84,2327.45,2219.4,95.36,1:24,0.8,37.2,57.1,42.8,39.1,-3.24,2.12,1.06,0.87,1.541975021,17.53,,,,,,,,,,,,,,,,,,,,,,
小林,58,2025/1/7,Fastball,N,55.31,95.53,130.86,545.09,544.5,99.89,0:02,0.6,39,50.3,24.2,0.5,-2.74,1.64,1.1,0.8,0,2.67,,,,,,,,,,,,,,,,,,,,,,
小林,59,2025/1/7,Fastball,N,46.99,98.51,132.66,2264.65,2195.3,96.94,1:50,0.9,34.4,51.3,29.6,43.4,-3.09,1.92,1.09,0.79,0,14.22,,,,,,,,,,,,,,,,,,,,,,
小林,60,2025/1/7,Fastball,N,85.02,85.9,130.77,2341.93,2216.7,94.65,1:28,0.8,27.8,55.3,40.6,39.3,-1.97,1.91,1.08,0.86,1.645147324,18.82,,,,,,,,,,,,,,,,,,,,,,
小林,61,2025/1/7,Fastball,N,-45.41,86.14,131.44,2269.25,2208.2,97.31,1:46,0.8,28.9,47.3,32.5,42.7,-5.82,1.02,1.11,0.49,0,13.32,,,,,,,,,,,,,,,,,,,,,,
小林,62,2025/1/7,Fastball,N,-35.2,97.88,131.19,2332.37,2243.4,96.18,1:50,0.9,44.4,48.1,31.7,44.8,-5.73,1.82,1.07,0.77,2.043912888,15.88,,,,,,,,,,,,,,,,,,,,,,
小林,63,2025/1/7,Fastball,N,50.37,82.2,130.38,2331.15,2224.7,95.43,1:24,0.8,24.4,57.2,41.3,37.6,-3.1,1.89,1.06,0.81,1.843599319,17.38,,,,,,,,,,,,,,,,,,,,,,
小林,64,2025/1/7,ChangeUp,Y,10.29,96.55,126.1,2209.38,2083.3,94.3,1:22,0.8,23.5,48.7,38.8,34.2,-4.43,2.09,1.1,0.75,0,19.45,,,,,,,,,,,,,,,,,,,,,,
小林,65,2025/1/7,Fastball,N,-61.3,76.91,129.47,2276.99,1985.8,87.21,1:42,0.8,51.1,56.8,33.4,40.7,-6.9,1.06,1.06,0.81,1.533668518,29.29,,,,,,,,,,,,,,,,,,,,,,
小林,66,2025/1/7,Fastball,N,-42.16,89.55,130.88,2238.18,2088.9,93.33,1:36,0.9,43.1,49.3,36.9,40.2,-5.97,1.57,1.09,0.78,1.728912354,21.05,,,,,,,,,,,,,,,,,,,,,,
小林,67,2025/1/7,Fastball,Y,-24.49,90.5,130.16,2230.3,1943.1,87.12,1:38,0.8,26,42.3,31.3,35.6,-5.35,1.5,1.1,0.66,0,29.4,,,,,,,,,,,,,,,,,,,,,,
小林,68,2025/1/7,Fastball,N,21.84,111.88,133.74,2280.65,2212.3,97,1:48,0.8,27.9,68.4,33.9,47.6,-4.43,2.94,1.06,0.81,1.471967697,14.06,,,,,,,,,,,,,,,,,,,,,,
小林,69,2025/1/7,Fastball,Y,-6.17,98.4,128.48,2213.35,2140.8,96.72,1:42,0.8,12.7,56.2,33.7,41,-4.88,2.62,1.11,0.69,0,14.71,,,,,,,,,,,,,,,,,,,,,,
小林,70,2025/1/7,Fastball,Y,10.2,63.77,129.26,2153.38,2073.6,96.29,1:52,0.9,29.7,48.7,28.7,43.2,-4.16,0.66,1.08,0.7,0,15.65,,,,,,,,,,,,,,,,,,,,,,
小林,71,2025/1/7,Fastball,N,-34.48,49.5,129.67,2127.75,2024.4,95.14,1:46,0.8,38.2,69.9,30.9,41.4,-6.55,1.07,1.05,0.92,0,17.93,,,,,,,,,,,,,,,,,,,,,,
小林,72,2025/1/7,Fastball,Y,-21.69,84.62,129.97,2257.12,2109.8,93.48,1:38,0.8,54.6,58.4,36.8,42.6,-5.63,1.3,1.04,0.82,1.581441879,20.81,,,,,,,,,,,,,,,,,,,,,,
小林,73,2025/1/7,Fastball,N,-46.15,120.51,129.8,2176.17,2051.8,94.28,1:38,0.9,33.7,56.2,36.1,41.3,-6.16,3.13,1.08,0.74,1.676013947,19.46,,,,,,,,,,,,,,,,,,,,,,
小林,74,2025/1/7,Fastball,N,-37.64,88.87,129.2,2198.91,2074.4,94.34,1:36,0.8,26,56.4,37.1,40.3,-6.27,2.33,1.06,0.84,1.787755966,19.37,,,,,,,,,,,,,,,,,,,,,,
小林,75,2025/1/7,Fastball,Y,-8.79,58.88,129.49,2229.21,2106.5,94.49,1:34,0.8,26.8,61.7,37.5,40.6,-5.38,1.04,1.08,0.82,1.756357193,19.1,,,,,,,,,,,,,,,,,,,,,,
小林,76,2025/1/7,Fastball,Y,-7.41,96.01,129.49,2162.6,2094,96.83,1:50,0.8,5.8,59.2,31.6,44.9,-5.14,3.19,1.06,0.78,1.908821106,14.47,,,,,,,,,,,,,,,,,,,,,,
小林,77,2025/1/7,Fastball,Y,-0.26,65.19,129.19,2215.21,2167,97.82,1:52,0.8,24.5,63.1,32.9,47.9,-5.08,1.33,1.08,0.82,1.6189785,11.98,,,,,,,,,,,,,,,,,,,,,,
小林,78,2025/1/7,Fastball,N,19.64,118.96,135.83,2270.92,2189.9,96.43,1:46,0.9,38.5,55.7,33.9,45.3,-4.08,2.87,1.07,0.81,1.578432083,15.35,,,,,,,,,,,,,,,,,,,,,,
小林,79,2025/1/7,Fastball,N,42.52,107.58,135.45,2275.94,2218,97.45,1:48,0.9,40.3,57,30.4,42.9,-3.47,2.41,1.06,0.86,0,12.95,,,,,,,,,,,,,,,,,,,,,,
小林,80,2025/1/7,ChangeUp,Y,-20.4,85.96,127.64,2204.32,2148.5,97.47,1:24,0.7,11.4,61.9,42.1,37.8,-5.61,2.56,1.07,0.76,1.869707108,12.92,,,,,,,,,,,,,,,,,,,,,,
小林,81,2025/1/7,Fastball,Y,2.75,101.09,130.37,2195.23,2147,97.8,1:46,0.8,40.2,65.1,35.4,46.5,-4.78,2.27,1.09,0.75,1.521493912,12.03,,,,,,,,,,,,,,,,,,,,,,
小林,82,2025/1/7,ChangeUp,N,-9.2,108.76,126.94,2185.49,2143.4,98.07,1:52,0.8,19.6,58,30.5,44.5,-4.94,2.53,1.15,0.64,0,11.27,,,,,,,,,,,,,,,,,,,,,,
平井,1,2025/2/4,ChangeUp,Y,6.04,78.15,130.41,1645.26,1631.1,99.14,1:14,0.8,44.2,51.3,39.3,29.9,-3.38,0.53,1.28,0.5,1.9093189,7.53,,,,,,,,,,,,,,,,,,,,,,
平井,2,2025/2/4,ChangeUp,Y,-2.62,62.6,131.24,1731.83,1721.4,99.4,1:16,0.8,20.7,53.6,38.9,31,-3.93,0.78,1.25,0.53,2.050335,6.29,,,,,,,,,,,,,,,,,,,,,,
平井,3,2025/2/4,ChangeUp,Y,-13.38,53.81,131.3,1757.17,1742.8,99.18,1:12,0.8,32,48.5,41.2,30.2,-4.05,0.11,1.25,0.52,1.9342022,7.33,,,,,,,,,,,,,,,,,,,,,,
平井,4,2025/2/4,ChangeUp,N,-35.62,60.26,131.42,1767.56,1706.7,96.55,1:14,0.8,29,51.2,39.2,29.6,-5.03,0.4,1.24,0.53,2.0318089,15.08,,,,,,,,,,,,,,,,,,,,,,
平井,5,2025/2/4,Slider,N,-27.26,73.47,112.66,1779.31,455.8,25.62,6:08,0.8,-21.3,-25.1,-14.1,-4.5,-1.99,4.07,1.26,0.54,1.8283386,75.16,,,,,,,,,,,,,,,,,,,,,,
平井,6,2025/2/4,CurveBall,N,-37.43,65.57,111.1,1541.7,632.3,41.02,6:18,0.8,-31.6,-18.8,-20.8,-6.6,-2.51,4.25,1.25,0.52,1.9919128,65.78,,,,,,,,,,,,,,,,,,,,,,
平井,7,2025/2/4,Slider,N,-43.81,89.08,113.94,1709.71,379.1,22.18,5:58,0.9,-11.5,-17.9,-11.8,-3.2,-2.78,4.07,1.26,0.52,1.9706993,77.19,,,,,,,,,,,,,,,,,,,,,,
平井,8,2025/2/4,ChangeUp,Y,-21.04,82.31,128.91,1694.83,1681.7,99.23,1:12,0.8,33.1,44,40.9,29.3,-4.19,1.15,1.27,0.52,1.9953194,7.13,,,,,,,,,,,,,,,,,,,,,,
平井,9,2025/2/4,Slider,N,-28.69,89.69,113.47,1756.34,414,23.57,6:04,0.8,-15.9,-20.3,-12.6,-3.7,-2.3,4.38,1.24,0.56,2.0266228,76.37,,,,,,,,,,,,,,,,,,,,,,
平井,10,2025/2/4,Slider,N,-53.85,93.29,112.12,1568.36,404.8,25.81,5:46,0.8,-30.1,-19.3,-13.3,-1.7,-3.16,5.14,1.24,0.54,1.9203491,75.04,,,,,,,,,,,,,,,,,,,,,,
平井,11,2025/2/4,Slider,N,-48.13,74.95,113.31,1645.83,387.1,23.52,5:56,0.9,-13.9,-13.3,-12.5,-3,-3.16,3.75,1.26,0.54,1.8446484,76.4,,,,,,,,,,,,,,,,,,,,,,
平井,12,2025/2/4,Slider,N,-53.18,123.5,114.14,1774.74,438,24.68,6:08,0.7,2.8,-38.4,-13.5,-4.3,-2.46,4.85,1.25,0.55,1.857727,75.71,,,,,,,,,,,,,,,,,,,,,,
平井,13,2025/2/4,Slider,N,-64.41,47.08,113.68,1727.09,359,20.78,5:42,0.7,-34.9,-22.3,-10.9,-1.5,-3.43,3.42,1.27,0.53,2.04352,78,,,,,,,,,,,,,,,,,,,,,,
平井,14,2025/2/4,Slider,N,-6.43,126.82,111.97,1536.44,449.8,29.28,5:56,0.7,-22.4,-30.5,-15.1,-3,-0.96,6,1.28,0.51,1.9074917,72.98,,,,,,,,,,,,,,,,,,,,,,
平井,15,2025/2/4,Slider,N,-40.94,81.65,114.58,1644.98,386.5,23.49,5:50,0.7,-50.4,-20.1,-12.1,-2.2,-2.67,5.24,1.24,0.53,2.058569,76.41,,,,,,,,,,,,,,,,,,,,,,
平井,16,2025/2/4,Slider,N,-74.86,69.95,115.97,1847.75,354.2,19.17,5:46,0.8,-38.7,-11,-10.4,-2,-4.33,4.42,1.2,0.57,1.9948406,78.95,,,,,,,,,,,,,,,,,,,,,,
平井,17,2025/2/4,ChangeUp,N,-50.54,77.83,129.69,1760.74,1756.5,99.76,1:16,0.8,49.5,50.6,41.3,31.8,-5.44,0.36,1.27,0.52,1.9282818,4,,,,,,,,,,,,,,,,,,,,,,
平井,18,2025/2/4,ChangeUp,Y,-25.17,95.06,129.54,1696.57,1686.5,99.41,1:16,0.8,49.6,56.7,40,31,-4.73,0.91,1.28,0.51,1.9616528,6.23,,,,,,,,,,,,,,,,,,,,,,
平井,19,2025/2/4,ChangeUp,N,-34.68,101.51,129.13,1628.43,1623.3,99.69,1:16,0.8,35.9,45.5,39.6,30.4,-4.61,1.65,1.29,0.49,1.9367294,4.54,,,,,,,,,,,,,,,,,,,,,,
平井,20,2025/2/4,ChangeUp,Y,-24.94,81.25,129.94,1688.85,1687.8,99.94,1:28,0.9,28.6,44.5,36.1,34.9,-4.34,1.16,1.27,0.52,2.0366154,2.04,,,,,,,,,,,,,,,,,,,,,,
